card_id,tier_group,price,tier,age_days,log_price,weight,premium_log,true_log_value,tier_fair_usd,ask_vs_fair,name,version,rarity,true_value_usd,deal_pct
crd_35c968e4b25945e897940860221f9d51,graded,673.0,PSA_10,2.0,6.511745329644728,0.47742080195520825,1.8374737602039684,5.199289673878143,1137.6994021802652,-0.5250181044373834,Stitch,Carefree Surfer,Enchanted,181.1435251874046,-0.40845534531329125
crd_8ac9f95c19af4213b7c6aed341965206,justtcg,65.06,justtcg,0.0,4.175309921045206,1.5,0.0,4.694959528470139,109.39438119425543,-0.5196496074249328,Piglet,Sturdy Swordsman,Enchanted,109.39438119425543,-0.40527109994369176
crd_248b8f0ae7a84f368e48086307f50ff7,raw,53.62,raw,6.0,3.981922132807813,0.8705505632961241,0.0,4.50149825476639,90.152100980785,-0.5195761219585768,Jafar,High Sultan of Lorcana,Enchanted,90.152100980785,-0.4052273944072745
crd_51faef6e502845188f6fee9429829df2,raw,50.0,raw,2.0,3.912023005428146,0.9548416039104165,0.0,4.412400566716165,82.46719407780803,-0.5003775612880195,Goofy,Galumphing Gumshoe,Enchanted,82.46719407780803,-0.3936982995586724
crd_0fa2b60dcf3d46fbb5e61428e33d7d7d,graded,330.0,graded_other,1.0,5.799092654460526,0.48857998421712295,0.7914881086636676,5.5039824648689715,542.1108894164554,-0.49637791907211337,All Is Found,,Enchanted,245.6683522768787,-0.3912684536641167
crd_a9c86e6316084d76a03b32be95977091,raw,62.0,raw,72.0,4.127134385045092,0.18946457081379978,0.0,4.6184093667873825,101.33272067884478,-0.4912749817422908,Hades,King of Olympus,Enchanted,101.33272067884478,-0.38815419555843683
crd_5615e8aef96941acb0e5cf1cfc8988c0,justtcg,58.65,justtcg,0.0,4.0715875750994845,1.5,0.0,4.554067429348967,95.0181028106801,-0.48247985424948236,Wreck-It Ralph,Big Lug,Enchanted,95.0181028106801,-0.3827491997303097
crd_19b1f802f23a4673aac60e04df0fb2ba,raw,80.0,raw,6.0,4.382026634673881,0.8705505632961241,0.0,4.862967318920498,129.4076266536118,-0.48094068424661707,Olaf,Happy Passenger,Enchanted,129.4076266536118,-0.3817984142917813
crd_19431b87131547d98fef8a693077a77e,justtcg,48.59,justtcg,0.0,3.883417748417812,1.5,0.0,4.3643543982780635,78.59864014081575,-0.48093664986025164,Arthur,Wizard's Apprentice,Enchanted,78.59864014081575,-0.3817959202227018
crd_b5087f60fdf4442686a00fb4243fcf48,raw,139.99,raw,11.0,4.941570991486734,0.7755723809168673,0.0,5.418644162024336,225.573074532449,-0.4770731705376017,Max Goof,Chart Topper,Enchanted,225.573074532449,-0.3794028817926925
crd_831e34ca1c2143dd82785500356c339e,raw,55.0,raw,4.0,4.007333185232471,0.9117224885582168,0.0,4.483110905886144,88.50958983723362,-0.47577772065367263,The Horned King,Wicked Ruler,Enchanted,88.50958983723362,-0.3785984083629435
crd_2e1d43823fc642549ba92787523ce17f,graded,116.0,CGC_10,11.0,4.7535901911063645,0.38778619045843365,1.261937946767605,3.9628210865938884,185.81638958003725,-0.4711688422551292,Morph,Space Goo,Enchanted,52.60552154610638,-0.37572783400769416
crd_b29e4a26e9324724aab37e97a7738476,raw,72.32,raw,6.0,4.281100716083921,0.8705505632961241,0.0,4.752072217299447,115.82404861697916,-0.47097150121552556,You Came Back,,Enchanted,115.82404861697916,-0.3756046273329948
crd_98e2f67c2ee14092be9f89b31f20db4e,raw,34.0,raw,11.0,3.5263605246161616,0.7755723809168673,0.0,3.9963759718650667,54.40064290317134,-0.4700154472489051,Wreck-It Ralph,Ham Hands,Enchanted,54.40064290317134,-0.37500738620833574
crd_3088ee50256240d0b22c045f593df9a8,graded,91.0,PSA_9,2.0,4.51085950651685,0.47742080195520825,0.536857305571269,4.443306786993498,145.49825487665902,-0.469304586047917,Goofy,Super Goof,Enchanted,85.05573835987195,-0.37456294525908923
crd_b42271147bf14a5e89d33571e64abb6d,raw,84.99,raw,11.0,4.442533602510535,0.7755723809168673,0.0,4.909180998773475,135.52837104023388,-0.46664739626293983,Tinker Bell,Giant Fairy,Enchanted,135.52837104023388,-0.37289883035066296
crd_19b1f802f23a4673aac60e04df0fb2ba,graded,510.0,PSA_10,1.0,6.234410725718371,0.48857998421712295,1.8374737602039684,4.862967318920498,812.7642394563392,-0.46603035340609544,Olaf,Happy Passenger,Enchanted,129.4076266536118,-0.3725117626470123
crd_ee9f19ba64f54bf78ba3cf40e0cac256,justtcg,84.41,justtcg,0.0,4.4356858779956285,1.5,0.0,4.899304620447644,134.19642977862188,-0.46361874245201573,Scrooge McDuck,Richest Duck in the World,Enchanted,134.19642977862188,-0.3709966789783636
crd_b8f5f89ae4fa49e29637b1fffd9c9e4c,raw,28.93,raw,6.0,3.3648791189880436,0.8705505632961241,0.0,3.824884918815823,45.82752617687896,-0.46000579982777934,Yzma,Conniving Chemist,Enchanted,45.82752617687896,-0.36872001581888036
crd_016db7e8b21348aca4b407fb6d2ce26d,justtcg,21.04,justtcg,0.0,3.046425387869509,1.5,0.0,3.5041329457549675,33.25259954182874,-0.45770755788545836,Snuggly Duckling,Disreputable Pub,Enchanted,33.25259954182874,-0.36726751322002354
crd_8941521977e54d6fa2baaae91d13fb6e,graded,450.0,PSA_10,2.0,6.1092475827643655,0.47742080195520825,1.8374737602039684,4.729388458382122,711.1349526304484,-0.45761463582172457,Goliath,Clan Leader,Enchanted,113.2262985781605,-0.36720871567980845
crd_7a288d030d1a471fbb818ccfdddc6052,raw,41.0,raw,6.0,3.713572066704308,0.8705505632961241,0.0,4.170631712286337,64.7563465690221,-0.45705964558202883,Chernabog,Evildoer,Enchanted,64.7563465690221,-0.3668574252208751
crd_d0714091b2a14f478e2d7704c8eb50d8,graded,80.0,graded_other,116.0,4.382026634673881,0.03427578061545706,0.7914881086636676,4.047552226558759,126.34804176557701,-0.4570137005485453,Sisu,Empowered Sibling,Enchanted,57.25713288543538,-0.36682833479580185
crd_c43f19388b414266aeddb6cd78f7c020,raw,29.97,raw,116.0,3.4001968813285717,0.06855156123091412,0.0,3.8560565549086427,47.278542938466735,-0.45585967358007107,Ratigan,Nefarious Criminal,Enchanted,47.278542938466735,-0.3660972158341237
crd_9a1c82a2d3dd4ef898fb86f089242018,raw,54.2,raw,1.0,3.9926809084456005,0.9771599684342459,0.0,4.444165919088938,85.12884387374834,-0.4514850106433377,Baloo,Carefree Bear,Enchanted,85.12884387374834,-0.3633180302509199
crd_6d0b490fddd34aab828b26cb90a827d6,graded,90.0,PSA_9,2.0,4.499809670330265,0.47742080195520825,0.536857305571269,4.413493030616999,141.22443128481373,-0.4505406658580027,Vanellope von Schweetz,Sugar Rush Princess,Enchanted,82.55733573963163,-0.36271649897111
crd_f839f8a7cb9a47ae962503f3ea69bec5,raw,77.92,raw,11.0,4.3556826593342794,0.7755723809168673,0.0,4.804634950424459,122.074919488724,-0.44895229109017976,Maui,Hero to All,Enchanted,122.074919488724,-0.3617034496000842
crd_0bd8f734ff064b3881191b916f8354cf,graded,22.5,PSA_8,2.0,3.1135153092103742,0.47742080195520825,-0.6445711756794924,4.200658636743689,35.025888554931186,-0.44257215185382215,And Then Along Came Zeus,,Enchanted,66.73026757637048,-0.35761800975546437
crd_6a4c5fe1b3b74110acd16d725f8cc3f6,raw,25.0,raw,3.0,3.2188758248682006,0.9330329915368074,0.0,3.6611103924328505,38.90451817871835,-0.44223456756464996,Devil's Eye Diamond,,Enchanted,38.90451817871835,-0.35740111507985306
crd_cbc18e77d7ec4d50bf19650a9a559686,raw,410.99,raw,11.0,6.01856888329999,0.7755723809168673,0.0,6.4537347855805125,635.0697183737709,-0.43516590228052277,Elsa,Spirit of Winter,Enchanted,635.0697183737709,-0.3528427066993119
crd_ae7e91462bfc4861bbf97e99ed53a1c1,raw,76.0,raw,8.0,4.330733340286331,0.8312378961427878,0.0,4.762382482564918,117.02440263322687,-0.4316491422785873,Genie,On the Job,Enchanted,117.02440263322687,-0.35056280322834793
crd_42ef053d7aab445fa7b0a2bf2e028864,graded,299.99,PSA_10,3.0,5.7037491407673,0.4665164957684037,1.8374737602039684,4.28802783003303,457.3740701107478,-0.4217524494696985,Hercules,Divine Hero,Enchanted,72.8227080284996,-0.3441036132036059
crd_d7a644695e604c958aee5d0ba8fa8415,graded,149.99,PSA_10,6.0,5.010568625207268,0.43527528164806206,1.8374737602039684,3.593672923872106,228.41101058298716,-0.4205780588688057,Revive,,Enchanted,36.36740563397441,-0.34333288217073454
crd_37f652aa15934d2b9bd7ad15eb18bbfb,raw,44.27,raw,11.0,3.7903072467440495,0.7755723809168673,0.0,4.210606116548374,67.39737809866769,-0.4202988698043244,The Islands I Pulled From the Sea,,Enchanted,67.39737809866769,-0.34314952229758744
crd_2319774247e242a19dfa6a0fe584fff0,graded,403.56,ACE_10,9.0,6.000325175540179,0.4061261981781178,1.6057765256190977,4.813869975007103,613.7861027681465,-0.41932132508602127,Tod,Knows All the Tricks,Enchanted,123.20750605407338,-0.3425071076390236
crd_862f8b58a6e247cd865509856286449e,graded,1225.0,TAG_10,8.0,7.110696122978827,0.4156189480713939,2.1452402789916394,5.383120701629294,1860.054338673175,-0.41766485764210604,Anna,Soothing Sister,Enchanted,217.70059505955336,-0.34141708952770494
crd_0fa2b60dcf3d46fbb5e61428e33d7d7d,raw,162.5,raw,5.0,5.090678001769792,0.8908987181403393,0.0,5.5039824648689715,245.6683522768787,-0.41330446309917956,All Is Found,,Enchanted,245.6683522768787,-0.3385391382571918
crd_e6a1d03334964fb78033020d86a5f502,raw,510.0,raw,2.0,6.234410725718371,0.9548416039104165,0.0,6.644803328629324,768.7788359755419,-0.41039260291095303,Ariel,Adventurous Collector,Enchanted,768.7788359755419,-0.33661024974388715
crd_d2d94d7cffe349d9a618f8bdb6695f29,raw,301.0,raw,6.0,5.707110264748875,0.8705505632961241,0.0,6.117238074066723,453.61012521488806,-0.41012780931784754,I2I,,Enchanted,453.61012521488806,-0.3364345651292338
crd_3088ee50256240d0b22c045f593df9a8,raw,56.79,raw,1.0,4.039360253889341,0.9771599684342459,0.0,4.443306786993498,85.05573835987195,-0.40394653310415674,Goofy,Super Goof,Enchanted,85.05573835987195,-0.3323201809180617
crd_93ab5d88940f4610a375a928963a570f,graded,114.99,TAG_9,25.0,4.744845168060573,0.28061551207734325,0.825439368638622,4.321788287811053,171.95411301949284,-0.40238248838910184,Diablo,Devoted Herald,Enchanted,75.32320749683824,-0.33127508274858986
crd_458325805fc445799aabfe4c4046f89b,raw,55.97,raw,42.0,4.024815832903268,0.37892914162759955,0.0,4.417322175850966,82.87406578397743,-0.3925063429476978,Beast,Relentless,Enchanted,82.87406578397743,-0.32463793744724123
crd_b5e74b533270492982dff9472aee8664,raw,45.76,raw,11.0,3.8234103470715426,0.7755723809168673,0.0,4.2111460049030836,67.43377498248391,-0.38773565783154096,Peter Pan,Pirate's Bane,Enchanted,67.43377498248391,-0.3214083000412437
crd_24dfd54db49e4a5d8004c51d0882aa46,raw,47.0,raw,6.0,3.8501476017100584,0.8705505632961241,0.0,4.2367024375675735,69.1793520672048,-0.38655483585751504,The Black Cauldron,,Enchanted,69.1793520672048,-0.3206065307703158
crd_19431b87131547d98fef8a693077a77e,raw,53.49,raw,42.0,3.979494720543159,0.37892914162759955,0.0,4.3643543982780635,78.59864014081575,-0.3848596777349047,Arthur,Wizard's Apprentice,Enchanted,78.59864014081575,-0.3194538747213897
crd_f9edf9a591974716b2d7f02764f93737,raw,42.0,raw,6.0,3.7376696182833684,0.8705505632961241,0.0,4.121744823569889,61.66674604156432,-0.38407520528652084,Sisu,Divine Water Dragon,Enchanted,61.66674604156432,-0.318919795578457
crd_ad5f241dfb68479189af1ac3802327d7,raw,24.0,raw,5.0,3.1780538303479458,0.8908987181403393,0.0,3.5614427341422346,35.21396490356119,-0.3833889037942888,Restoring Atlantis,,Enchanted,35.21396490356119,-0.3184522087834284
crd_82807328c2514c0d8f22366b4720a583,raw,81.0,raw,6.0,4.394449154672439,0.8705505632961241,0.0,4.776277768305433,118.66184013124374,-0.3818286136329938,Tamatoa,Seeker of Shine,Enchanted,118.66184013124374,-0.3173879664228072
crd_758bab20496f4673991e53ac59f1bcaa,graded,2400.0,PSA_10,1.0,7.783224016336037,0.48857998421712295,1.8374737602039684,6.3274844079189085,3515.574270937846,-0.3817341517868389,Eeyore,In the Way,Enchanted,559.7467268378848,-0.3173234825843247
crd_5615e8aef96941acb0e5cf1cfc8988c0,raw,65.0,raw,0.0,4.174387269895637,1.0,0.0,4.554067429348967,95.0181028106801,-0.3796801594533301,Wreck-It Ralph,Big Lug,Enchanted,95.0181028106801,-0.31591982919812694
crd_82807328c2514c0d8f22366b4720a583,graded,510.0,PSA_10,9.0,6.234410725718371,0.4061261981781178,1.8374737602039684,4.776277768305433,745.2736963093683,-0.3793408027910301,Tamatoa,Seeker of Shine,Enchanted,118.66184013124374,-0.3156876426398185
crd_2e1d43823fc642549ba92787523ce17f,raw,36.0,raw,6.0,3.58351893845611,0.8705505632961241,0.0,3.9628210865938884,52.60552154610638,-0.3793021481377785,Morph,Space Goo,Enchanted,52.60552154610638,-0.3156611902716787
crd_8dbe711cfb4541309eb32cf37fe48997,graded,300.0,PSA_10,7.0,5.703782474656201,0.42533358047542785,1.8374737602039684,4.239136870593869,435.5504488488518,-0.37282815614163667,Clarabelle,Light on Her Hooves,Enchanted,69.34796972753998,-0.31121641409647965
crd_29df1d46e9f9463f9058c264f7b3bbd5,raw,46.57,raw,6.0,3.840956556994286,0.8705505632961241,0.0,4.212989886895944,67.5582296104473,-0.3720333299016576,Show Me More!,,Enchanted,67.5582296104473,-0.31066873320199667
crd_74f050d47ef34391ba29b8c521450dac,raw,50.0,raw,0.0,3.912023005428146,1.0,0.0,4.282833816774992,72.44544651630062,-0.3708108113468458,Prince Naveen,Ukulele Player,Enchanted,72.44544651630062,-0.30982549760736555
crd_bbb647e1cbe3487baa2ad65b27a999ba,raw,34.97,raw,41.0,3.5544905510752844,0.38778619045843365,0.0,3.9252872646383135,50.66763098715744,-0.370796713563029,Pride Lands,Pride Rock,Enchanted,50.66763098715744,-0.3098157676078494
crd_a209d31e37bc44e78b2f56cf474bde5d,graded,129.95,graded_other,24.0,4.867149761087499,0.2871745887492587,0.7914881086636676,4.446312579978337,188.2556140680577,-0.37065092755450557,Wrong Lever!,,Enchanted,85.31178291724585,-0.3097151410686706
crd_5a2ba6e63b07496d96a17d2565b2a1db,raw,46.0,raw,6.0,3.828641396489095,0.8705505632961241,0.0,4.1991330523835,66.62854253859774,-0.3704916558944049,The Sorcerer's Hat,,Enchanted,66.62854253859774,-0.3096051894973941
crd_f2493d13b19a45559af0e7ce96f079bc,graded,800.0,PSA_10,0.0,6.684611727667927,0.5,1.8374737602039684,5.214724198870717,1155.395465904473,-0.36758623140675795,Tamatoa,Happy as a Clam,Enchanted,183.96107730952133,-0.307596382703701
crd_e3dbc3e8ae3543059ee67af1d144c576,graded,2892.18,BGS_10,21.0,7.9697658220056855,0.3077861033362291,2.7612936197634506,5.572769834327369,4163.300608160263,-0.364297632085135,The Cold Never Bothered Me,,Enchanted,263.1620058419993,-0.30531559639695705
crd_35c968e4b25945e897940860221f9d51,raw,125.99,raw,11.0,4.836202538722539,0.7755723809168673,0.0,5.199289673878143,181.1435251874046,-0.3630871351556042,Stitch,Carefree Surfer,Enchanted,181.1435251874046,-0.30447417389246845
crd_67714955a33e4508913f44b8ccb08e5c,justtcg,35.72,justtcg,0.0,3.575710756008298,1.5,0.0,3.9357862786356113,51.20239348135875,-0.3600755226273131,Pete,Bad Guy,Enchanted,51.20239348135875,-0.30237636228852127
crd_77b92f4bb7d2460ea85b9d547cb8e72f,justtcg,1533.41,justtcg,0.0,7.335249292559118,1.5,0.0,7.693612249126989,2194.2865733062567,-0.35836295656787076,Minnie Mouse,Sweetheart Princess,Iconic,2194.2865733062567,-0.3011806121159809
crd_ca78ff510359490a862b871b577a5fec,raw,207.5,raw,4.0,5.335131339670753,0.9117224885582168,0.0,5.691957909220656,296.4735209995496,-0.3568265695499022,Mufasa,Ruler of Pride Rock,Enchanted,296.4735209995496,-0.30010612988161145
crd_ac531a6c2f3046d3adcffbd1b1e5228e,graded,640.0,PSA_10,6.0,6.461468176353717,0.43527528164806206,1.8374737602039684,4.976911361202841,910.8562775360468,-0.35291694505309223,Donald Duck,Flustered Sorcerer,Enchanted,145.02575701082543,-0.2973644516879645
crd_8dbe711cfb4541309eb32cf37fe48997,raw,48.75,raw,0.0,3.886705197443856,1.0,0.0,4.239136870593869,69.34796972753998,-0.3524316731500132,Clarabelle,Light on Her Hooves,Enchanted,69.34796972753998,-0.297023399653472
crd_6155d5f7f7da4f3da02d755d51f10fa7,raw,71.99,raw,0.0,4.276527220481212,1.0,0.0,4.626902185457983,102.19698593019845,-0.3503749649767709,Anna,True-Hearted,Enchanted,102.19698593019845,-0.29557609410154334
crd_d5432572fd3d4dfc95b01b682c71943c,raw,50.0,raw,6.0,3.912023005428146,0.8705505632961241,0.0,4.261832770043326,70.93988087040553,-0.3498097646151801,Rafiki,Ethereal Guide,Enchanted,70.93988087040553,-0.2951778409193969
crd_b5087f60fdf4442686a00fb4243fcf48,graded,1000.0,PSA_10,2.0,6.907755278982137,0.47742080195520825,1.8374737602039684,5.418644162024336,1416.745929936093,-0.3483626432461673,Max Goof,Chart Topper,Enchanted,225.573074532449,-0.29415713935023763
crd_a1af7dad15b64d31a696f7bbb49bfe92,raw,20.0,raw,116.0,2.995732273553991,0.06855156123091412,0.0,3.3434112080689364,28.315552388655327,-0.3476789345149456,Kuzco's Palace,Home of the Emperor,Enchanted,28.315552388655327,-0.29367438341012087
crd_67714955a33e4508913f44b8ccb08e5c,graded,79.99,graded_other,116.0,4.3819016268607305,0.03427578061545706,0.7914881086636676,3.9357862786356113,112.98718297726421,-0.3453727604385479,Pete,Bad Guy,Enchanted,51.20239348135875,-0.29204359386412937
crd_c233fd3627b24b02bd616aa62bbdc83a,raw,128.06,raw,6.0,4.852498904090656,0.8705505632961241,0.0,5.194613371515317,180.29842081439574,-0.34211446742466034,Pongo,Determined Father,Enchanted,180.29842081439574,-0.2897331023668333
crd_93ab5d88940f4610a375a928963a570f,raw,53.62,raw,6.0,3.981922132807813,0.8705505632961241,0.0,4.321788287811053,75.32320749683824,-0.3398661550032398,Diablo,Devoted Herald,Enchanted,75.32320749683824,-0.28813440396506296
crd_c51b6a26015b45f298d1664787f37234,raw,201.5,raw,6.0,5.305789381386738,0.8705505632961241,0.0,5.644218611632983,282.6526084508633,-0.3384292302462448,Belle,Accomplished Mystic,Enchanted,282.6526084508633,-0.28711077140110974
crd_fbccd8fc95fa45009665824b0731c3d3,raw,95.0,raw,11.0,4.553876891600541,0.7755723809168673,0.0,4.892297093025289,133.2593318214962,-0.33842020142474816,Lilo,Best Explorer Ever,Enchanted,133.2593318214962,-0.2871043348224605
crd_07d1ea2923ad44b9b2dddf78993e103b,justtcg,98.2,justtcg,0.0,4.58700621536042,1.5,0.0,4.925281027145104,137.72804152305548,-0.3382748117846841,Tramp,Enterprising Dog,Enchanted,137.72804152305548,-0.28700067964328513
crd_b5e74b533270492982dff9472aee8664,justtcg,48.21,justtcg,0.0,3.875566468417531,1.5,0.0,4.2111460049030836,67.43377498248391,-0.3355795364855525,Peter Pan,Pirate's Bane,Enchanted,67.43377498248391,-0.2850763580635568
crd_8941521977e54d6fa2baaae91d13fb6e,raw,81.0,raw,6.0,4.394449154672439,0.8705505632961241,0.0,4.729388458382122,113.2262985781605,-0.3349393037096826,Goliath,Clan Leader,Enchanted,113.2262985781605,-0.2846184939615821
crd_94501fb9ecad49e9a81cd51f7c31dac7,graded,275.0,TAG_9,25.0,5.616771097666572,0.28061551207734325,0.825439368638622,5.125667773434767,384.17844381084376,-0.3343360444068173,Ariel,Sonic Warrior,Enchanted,168.286481380624,-0.28418680321532913
crd_cb38cec5fa8e49139bb0377111d6d048,raw,32.46,raw,6.0,3.480008562086445,0.8705505632961241,0.0,3.8140675736455854,45.334465618993406,-0.3340590115591402,Archimedes,Electrified Owl,Enchanted,45.334465618993406,-0.2839884719761535
crd_54e413e671dc4fa3872b3481db960d47,justtcg,95.2,justtcg,0.0,4.55597994179732,1.5,0.0,4.888374511157772,132.73763505089235,-0.332394569360452,Jasmine,Desert Warrior,Enchanted,132.73763505089235,-0.2827957198160129
crd_a44f1da598c94ec18b4060bb1e932c66,justtcg,59.64,justtcg,0.0,4.088326489896538,1.5,0.0,4.417844061913489,82.91732789181833,-0.3295175720169512,Mother Gothel,Knows What's Best,Enchanted,82.91732789181833,-0.28072935396794363
crd_69d9b22e10244e2fb65ffbdb5f99da83,raw,890.0,raw,5.0,6.7912214627261855,0.8908987181403393,0.0,7.119406259821572,1235.7165210628511,-0.3281847970953864,Winnie the Pooh,Hunny Wizard,Enchanted,1235.7165210628511,-0.27977008898893513
crd_a728498e9f554bb2b5e4fd82595ed11e,raw,50.52,raw,11.0,3.9223692974822906,0.7755723809168673,0.0,4.249763461545745,70.08883168187621,-0.3273941640634548,Fantastical and Magical,,Enchanted,70.08883168187621,-0.27920042626329533
crd_72fe56f4aa85484284d8e3632d06ad9b,raw,102.5,raw,4.0,4.629862798578463,0.9117224885582168,0.0,4.956895322018987,142.15177460058615,-0.3270325234405238,Aurora,Dreaming Guardian,Enchanted,142.15177460058615,-0.27893970871625423
crd_0a9db863f78c46429d3f1835d046bb2e,raw,75.0,raw,6.0,4.31748811353631,0.8705505632961241,0.0,4.641699057784507,103.72042495353912,-0.32421094424819685,Robin Hood,Champion of Sherwood,Enchanted,103.72042495353912,-0.2769023070085209
crd_758bab20496f4673991e53ac59f1bcaa,raw,405.0,raw,6.0,6.003887067106539,0.8705505632961241,0.0,6.3274844079189085,559.7467268378848,-0.3235973408123698,Eeyore,In the Way,Enchanted,559.7467268378848,-0.2764584756253574
crd_1f6ec070467643d195c82c92cf93c955,raw,260.0,raw,0.0,5.560681631015528,1.0,0.0,5.880388428601656,357.9482520483174,-0.31970679758612874,Into the Unknown,,Enchanted,357.9482520483174,-0.2736380230600929
crd_db4137ebc57046a3ba7736adbdb01d44,justtcg,121.65,justtcg,0.0,4.801148069229532,1.5,0.0,5.119653410751049,167.27738303036904,-0.3185053415215169,Perdita,Determined Mother,Enchanted,167.27738303036904,-0.27276480659722785
crd_7ad03b4873f042bcae4da820a7061ba4,graded,175.0,PSA_10,16.0,5.1647859739235145,0.345478219991944,1.8374737602039684,3.6450537231641205,240.4536826749013,-0.31774150944457435,Gramma Tala,Spirit of the Ocean,Enchanted,38.284829578493316,-0.272209108826152
crd_1cda76d2cbe84ccda25bd2dc1b21844b,raw,85.99,raw,11.0,4.454231010422805,0.7755723809168673,0.0,4.771237351261187,118.0652397901008,-0.3170063408383825,Jafar,Newly Crowned,Enchanted,118.0652397901008,-0.2716738630872639
crd_656cd1bfb0084f92bfd003ca69b3b3c9,graded,464.09,ACE_10,14.0,6.140078498934618,0.36181730936009454,1.6057765256190977,4.84925304217906,635.8925279167183,-0.3149510688635404,Let's Get Dangerous,,Enchanted,127.64500879003114,-0.27017541545828466
crd_865641f3cac34a65a36bb2404f4e39dd,raw,86.43,raw,6.0,4.459334837764547,0.8705505632961241,0.0,4.773692641575296,118.35548039645666,-0.31435780381074885,Tigger,In the Crow's Nest,Enchanted,118.35548039645666,-0.2697423075764259
crd_a288e4ad2fa24cadada391a6d1896d9c,raw,202.5,raw,2.0,5.310739886546594,0.9548416039104165,0.0,5.624622412225375,277.1676096614734,-0.31388252567878094,It Means No Worries,,Enchanted,277.1676096614734,-0.26939514957274685
crd_ae7e91462bfc4861bbf97e99ed53a1c1,graded,537.15,PSA_10,11.0,6.286277385112552,0.38778619045843365,1.8374737602039684,4.762382482564918,734.9895215883894,-0.313578857656335,Genie,On the Job,Enchanted,117.02440263322687,-0.2691732545531224
crd_41acb92e0c494214949c72c409593b50,raw,92.47,raw,8.0,4.526884267589547,0.8312378961427878,0.0,4.83778306868257,126.18928841883624,-0.3108988010930229,Lilo,Rock Star,Enchanted,126.18928841883624,-0.2672119705352345
crd_aa13ad9fe176464bac51e72c45dd6914,raw,415.0,raw,8.0,6.028278520230698,0.8312378961427878,0.0,6.339090388130046,566.2809811397012,-0.3108118678993481,Dumbo,Ninth Wonder of the Universe,Enchanted,566.2809811397012,-0.2671482641624873
crd_434537e486234e2095f03c19628e07d4,justtcg,54.09,justtcg,0.0,3.9906493258833358,1.5,0.0,4.301405001200382,73.8034147750334,-0.3107556753170462,Hiro Hamada,Armor Designer,Enchanted,73.8034147750334,-0.2671070821739559
crd_1a8604b7ba6c45e2bc8b32b0a70d08b5,raw,99.0,raw,0.0,4.59511985013459,1.0,0.0,4.904268531208704,134.86422494707887,-0.309148681074114,Mickey Mouse,Artful Rogue,Enchanted,134.86422494707887,-0.26592838064469737
crd_eaf7db4a652b47939bddb0db4c9030e9,raw,62.09,raw,6.0,4.128584945376802,0.8705505632961241,0.0,4.437342858343391,84.54998165255068,-0.3087579129665894,Cinderella,Melody Weaver,Enchanted,84.54998165255068,-0.2656414728136502
crd_d72f9b00497a4ff0ac7ddb0f85da659d,raw,400.0,raw,6.0,5.991464547107982,0.8705505632961241,0.0,6.299566074542376,544.335657772281,-0.30810152743439456,Mickey Mouse,Steamboat Pilot,Enchanted,544.335657772281,-0.2651592922701068
crd_7c621010e3e6471d9916eee4bcd0b11d,raw,83.0,raw,0.0,4.418840607796598,1.0,0.0,4.726692708463432,112.92147983512059,-0.30785210066683355,Aladdin,Heroic Outlaw,Enchanted,112.92147983512059,-0.26497598046722065
crd_6826d906dfc147e89f475f146034e75f,raw,75.0,raw,31.0,4.31748811353631,0.48857998421712295,0.0,4.623711195903088,101.87139616859179,-0.30622308236677753,Mad Hatter,Unruly Eccentric,Enchanted,101.87139616859179,-0.26377763709178054
crd_4d10d4cd91454ff389318fd9a19a879f,justtcg,2505.73,justtcg,0.0,7.826335388230899,1.5,0.0,8.130197178021778,3395.4690110017727,-0.3038617897908784,Mickey Mouse,Brave Little Prince,Iconic,3395.4690110017727,-0.2620371465970974
crd_3c235410b79145c080fa8e3b000a2c60,raw,380.0,raw,6.0,5.940171252720432,0.8705505632961241,0.0,6.240918127371316,513.329596604566,-0.30074687465088434,Cinderella,Dream Come True,Enchanted,513.329596604566,-0.2597348710973973
crd_ee9f19ba64f54bf78ba3cf40e0cac256,raw,99.5,raw,29.0,4.600157644164547,0.5116869459983875,0.0,4.899304620447644,134.19642977862188,-0.2991469762830974,Scrooge McDuck,Richest Duck in the World,Enchanted,134.19642977862188,-0.25854957420148306
crd_9c2a04a39aee4b989bf2b1f18bf923ba,graded,139.2,CGC_10,11.0,4.935911747900319,0.38778619045843365,1.261937946767605,3.972395389649791,187.60399589352886,-0.2984215885170771,King Candy,Sweet Abomination,Enchanted,53.11160156764201,-0.2580115400153824
crd_20f6a0577b714cf393648a074b1f0bb2,justtcg,41.33,justtcg,0.0,3.721588628523641,1.5,0.0,4.017803642309425,55.578900527040766,-0.2962150137857842,The Queen,Diviner,Enchanted,55.578900527040766,-0.2563724793387783
crd_266d7d17b42a44be9472057e4e6dd1b1,raw,50.0,raw,0.0,3.912023005428146,1.0,0.0,4.204968759892622,67.0185039683409,-0.2929457544644758,Captain Hook,Master Swordsman,Enchanted,67.0185039683409,-0.25393738983460945
crd_d5432572fd3d4dfc95b01b682c71943c,justtcg,52.94,justtcg,0.0,3.9691591967989552,1.5,0.0,4.261832770043326,70.93988087040553,-0.2926735732443708,Rafiki,Ethereal Guide,Enchanted,70.93988087040553,-0.2537342979654574
