id,tcgplayer_id,name,version,set_name,rarity,true_value_usd,true_value_se,fair_structural_usd,fair_full_usd,fair_char_usd,delta_structural,delta_full,delta_char,premium_component,fame_premium,mispricing_pct,umap_x,umap_y
crd_580ca4f029554dd68409aac983fdae69,677164,Negaduck,Public Enemy Number One,Winterspell,Enchanted,102.77202063400269,0.10852178164382749,174.38455100141005,114.36376392040836,114.36376392040836,-0.5287497806892647,-0.1068711366683397,-0.1068711366683397,-0.421878644020925,0.0,-0.1013585325372201,11.081316,6.300056
crd_35c968e4b25945e897940860221f9d51,510152,Stitch,Carefree Surfer,The First Chapter,Enchanted,181.1435251874046,0.07844590744920776,106.39882731380347,182.34492375150353,201.2237560074447,0.5320951185181455,-0.0066104050483097865,-0.10512782898511563,0.5387055235664553,0.09851742393680546,-0.09979055762828108,11.714797,5.9114313
crd_ae42b2ab4e074f3e91c29d4ba2c3e601,539273,Kida,Protector of Atlantis,Into the Inklands,Enchanted,67.15541824082855,0.11202517521656209,69.0388968334998,74.4091502062312,74.4091502062312,-0.02766045965618069,-0.10256931258567281,-0.10256931258567281,0.07490885292949212,0.0,-0.09748440810435711,11.60079,6.1632247
crd_b73d08030c9646ab8a227158b8e453d4,673300,Moana,Curious Explorer,Winterspell,Iconic,1075.1839129428015,0.08242055123295493,1373.3434463184262,1190.873696170198,1190.873696170198,-0.2447565097362494,-0.10219550743988837,-0.10219550743988837,-0.14256100229636104,0.0,-0.09714698006971707,13.307674,3.5056958
crd_0a9db863f78c46429d3f1835d046bb2e,539171,Robin Hood,Champion of Sherwood,Into the Inklands,Enchanted,103.72042495353912,0.10264157999653584,103.39885096694746,114.65513309349775,114.4157698803564,0.003105208277266236,-0.10022972237498529,-0.09813986026545862,0.10333493065225152,-0.0020898621095266634,-0.09347789153541777,12.9749975,5.6820464
crd_021c1d57c42d4fb7836097cbe9eacfb7,510161,Belle,Strange but Special,The First Chapter,Enchanted,148.05193450731278,0.08092623013784371,124.72066067331977,152.87968283962863,162.27548110737956,0.17148659905531005,-0.03208810431594333,-0.09173227063779077,0.20357470337125338,0.05964416632184727,-0.08765062043263894,12.134638,4.5054793
crd_19b1f802f23a4673aac60e04df0fb2ba,561994,Olaf,Happy Passenger,Shimmering Skies,Enchanted,129.4076266536118,0.09731103336072851,181.56359564950404,140.3684400055525,140.3684400055525,-0.33863866266589415,-0.08130336111775005,-0.08130336111775005,-0.2573353015481441,0.0,-0.07808602383489556,14.89455,5.4300814
crd_8a558015ad0948f5be96f85dc60b3c76,660030,Nick Wilde,Persistent Investigator,Whispers in the Well,Enchanted,133.72430439281678,0.08141096391648006,118.66025093647784,143.3692809502847,143.3692809502847,0.11951587504981287,-0.06964343527255323,-0.06964343527255323,0.1891593103223661,0.0,-0.06727366206720714,13.539519,6.058701
crd_29df1d46e9f9463f9058c264f7b3bbd5,619739,Show Me More!,,Archazia's Island,Enchanted,67.5582296104473,0.1316123158073704,97.10148536931453,71.82878366614578,71.82878366614578,-0.3627667855996215,-0.061295395539747055,-0.061295395539747055,-0.30147139005987444,0.0,-0.05945463416932787,12.118434,10.308606
crd_6a4c5fe1b3b74110acd16d725f8cc3f6,619746,Devil's Eye Diamond,,Archazia's Island,Enchanted,38.90451817871835,0.13151314441655143,51.64718397299392,41.02630172485289,41.02630172485289,-0.2833252803104225,-0.05310297407898812,-0.05310297407898812,-0.23022230623143436,0.0,-0.051717641048040455,15.174863,7.9825616
crd_ee9f19ba64f54bf78ba3cf40e0cac256,539168,Scrooge McDuck,Richest Duck in the World,Into the Inklands,Enchanted,134.19642977862188,0.08142588965659059,133.9477542423086,127.08016862406873,141.13896494361188,0.001854790239164572,0.05448648413448698,-0.05044035155423465,-0.05263169389532241,0.104926835688722,-0.04918935864212753,11.6018095,5.2354136
crd_ae7e91462bfc4861bbf97e99ed53a1c1,510155,Genie,On the Job,The First Chapter,Enchanted,117.02440263322687,0.09644223349368683,108.87282399614601,112.98349005081155,121.13302632925199,0.07220203385011015,0.03514078027209244,-0.034506850294779845,0.037061253578017705,0.06964763056687266,-0.0339182782807511,12.880502,7.2735953
crd_ac531a6c2f3046d3adcffbd1b1e5228e,619737,Donald Duck,Flustered Sorcerer,Archazia's Island,Enchanted,145.02575701082543,0.08851067362249838,119.46499804130674,169.01478913332346,149.89715836371926,0.19388793615588806,-0.15307485955612066,-0.03303808684623544,0.3469627957120087,-0.12003677270988483,-0.03249829020156331,14.505735,5.477382
crd_656cd1bfb0084f92bfd003ca69b3b3c9,677171,Let's Get Dangerous,,Winterspell,Enchanted,127.64500879003114,0.1364249435885777,186.67645892355858,130.71943548782866,130.71943548782866,-0.38012391002518875,-0.023800270439744864,-0.023800270439744864,-0.3563236395854439,0.0,-0.023519277652356254,13.897418,9.497993
crd_40a3f6d8de604ff085fa5629597780a3,673298,Pocahontas,Peacekeeper,Winterspell,Iconic,1003.4510447923094,0.0744596409877522,954.1490075678814,1020.7471960717138,1020.7471960717138,0.05038053091363537,-0.017089800682094314,-0.017089800682094314,0.06747033159572968,0.0,-0.016944598374570734,13.432541,3.5040379
crd_789d5871174e4da293165a39bdfece14,677170,Darkwing Duck,Cool Under Pressure,Winterspell,Enchanted,114.90922011522599,0.09913567038513527,167.53462884654306,116.74242135381313,116.74242135381313,-0.37704764295154725,-0.015827554656054232,-0.015827554656054232,-0.361220088295493,0.0,-0.01570295713698814,12.969618,6.108854
crd_458325805fc445799aabfe4c4046f89b,527800,Beast,Relentless,Rise of the Floodborn,Enchanted,82.87406578397743,0.093296536980985,74.66736784053562,73.67457410381148,83.66498138687041,0.10427902198666938,0.11766442798621046,-0.009498331623429834,-0.013385405999541078,0.1271627596096399,-0.009453364953680541,12.640397,7.3865347
crd_5615e8aef96941acb0e5cf1cfc8988c0,632252,Wreck-It Ralph,Big Lug,Reign of Jafar,Enchanted,95.0181028106801,0.10399009155877988,151.6030427370674,124.67451753495061,95.35444570493831,-0.46719811448287096,-0.27163905229390384,-0.0035335267278835403,-0.19555906218896713,-0.26810552556602,-0.0035272911689820446,11.925413,6.352848
crd_95167fa28eb2442c8d04fc67d2db7fa7,632684,Lilo,Causing an Uproar,Reign of Jafar,Enchanted,129.4095514042727,0.11033909150766928,165.11370235881412,129.7739834213636,129.39291450092384,-0.2436521494227728,-0.002812155930379312,0.00012856835280583567,-0.2408399934923935,-0.0029407242831851477,0.00012857661807072064,11.181106,6.56801
crd_74f050d47ef34391ba29b8c521450dac,561993,Prince Naveen,Ukulele Player,Shimmering Skies,Enchanted,72.44544651630062,0.08912364047177954,94.85782415308523,72.2852440218736,72.2852440218736,-0.2695453659570779,0.002213802190255798,0.002213802190255798,-0.2717591681473337,0.0,0.0022162544596037803,12.510301,5.6134324
crd_c75fe9ce070a454696dd8d42c6931c68,592012,We Could Be Immortals,,Azurite Sea,Enchanted,102.27930658625768,0.09466916749893307,107.05874348634529,101.23347652903445,101.23347652903445,-0.045670317522702675,0.01027787294266247,0.01027787294266247,-0.055948190465365144,0.0,0.01033087169463434,13.423845,9.793934
crd_d08869cde8294b0b9f73d0f7192e2335,561984,Robin Hood,Sharpshooter,Shimmering Skies,Enchanted,123.1606877537888,0.1353464411227331,103.46134336832347,124.0648514747127,120.56238793149032,0.17429185835758876,-0.007314517383343322,0.021322546152366506,0.18160637574093208,-0.02863706353571008,0.021551496008647156,10.830282,6.48245
crd_4656262d1cbc478aab92978dc7729663,657889,Hades,Looking for a Deal,Whispers in the Well,Iconic,840.8946491149553,0.10933735317127818,860.3586035492808,767.5909301459574,821.9361160959547,-0.022882899671279766,0.09120943533130799,0.02280370914398322,-0.11409233500258775,0.06840572618732506,0.023065701394227766,13.426738,3.592626
crd_7e0b8f2e97fc4d6ca8badbb552024f58,651114,Jasmine,Fearless Princess,Fabled,Enchanted,196.11891887008957,0.09681017705307624,124.74602124483502,138.1840387016268,191.4900612359863,0.4524413638799336,0.35013479370988065,0.023885296451077842,0.10230657017005296,0.3262494972588027,0.024172834894020008,13.372238,5.8715563
crd_54102dba80604a609eed679b7f33fad3,619733,Aurora,Waking Beauty,Archazia's Island,Enchanted,180.52790878736874,0.0762862543931558,129.37310618931667,164.18368068726343,174.84280424263315,0.3331848593789175,0.09489957986314579,0.03199807636694896,0.23828527951577172,0.0629015034961967,0.03251551912222978,11.594897,5.7314534
crd_93ab5d88940f4610a375a928963a570f,550535,Diablo,Devoted Herald,Ursula's Return,Enchanted,75.32320749683824,0.12875385573287979,112.9756424462034,72.65107139247137,72.65107139247137,-0.4053839540928559,0.03612015058799756,0.03612015058799756,-0.44150410468085344,0.0,0.03678040878339721,12.989269,7.95731
crd_0bd8f734ff064b3881191b916f8354cf,539173,And Then Along Came Zeus,,Into the Inklands,Enchanted,66.73026757637048,0.09801265527567078,72.60563737021893,64.30006522772075,64.30006522772075,-0.08438393180001125,0.037097991072624126,0.037097991072624126,-0.12148192287263537,0.0,0.03779471047258038,13.507718,9.481592
crd_2e1d43823fc642549ba92787523ce17f,539163,Morph,Space Goo,Into the Inklands,Enchanted,52.60552154610638,0.11319134051258256,109.23095727186313,50.255171396821915,50.255171396821915,-0.7306434280413718,0.04570763158033042,0.04570763158033042,-0.7763510596217023,0.0,0.04676832421335834,12.5255575,7.0507846
crd_f839f8a7cb9a47ae962503f3ea69bec5,510158,Maui,Hero to All,The First Chapter,Enchanted,122.074919488724,0.07063187195149526,120.7798307340346,116.26736000535759,116.26736000535759,0.01066564298603545,0.0487425837266926,0.0487425837266926,-0.03807694074065715,0.0,0.04995004172365151,11.925027,7.4380074
crd_4690391667a14f42a7df8ef76771703d,562000,Ratigan's Party,Seedy Back Room,Shimmering Skies,Enchanted,27.340229871907898,0.11189198627333309,24.839007397359705,25.736018192230404,25.736018192230404,0.09594394273938178,0.06046774234241825,0.06046774234241825,0.03547620039696353,0.0,0.062333328632857406,10.414579,7.493726
crd_3f0711ce8e06486a8bde68218e75d360,528111,Alice,Growing Girl,Rise of the Floodborn,Enchanted,139.8239297774561,0.08680411303541392,125.41860241891665,129.62889105843655,129.62889105843655,0.10872702481880037,0.07570830275635831,0.07570830275635831,0.03301872206244205,0.0,0.07864788964694312,11.975599,4.9319906
crd_6826d906dfc147e89f475f146034e75f,619741,Mad Hatter,Unruly Eccentric,Archazia's Island,Enchanted,101.87139616859179,0.10411750856253021,127.50133046714394,92.82656181428538,92.82656181428538,-0.22441560367737168,0.09297837061886671,0.09297837061886671,-0.3173939742962384,0.0,0.09743799810664167,12.101981,7.3214664
crd_e97e4b9894fe4c9798b0d925092d3eea,527799,Snow White,Well Wisher,Rise of the Floodborn,Enchanted,120.15108655347139,0.09510883552255499,88.52137410117709,88.538036450912,106.81374317079246,0.3055059673284095,0.30531775536348604,0.11766340582789603,0.00018821196492346814,0.18765434953559001,0.12486542449273456,12.343173,5.8209734
crd_865641f3cac34a65a36bb2404f4e39dd,592037,Tigger,In the Crow's Nest,Azurite Sea,Enchanted,118.35548039645666,0.10706511836262328,97.47480513952354,104.98869767784547,104.98869767784547,0.19409870579020705,0.1198399383748745,0.1198399383748745,0.07425876741533255,0.0,0.12731639704329642,11.159992,7.304919
crd_3ecab24376cb4cd5989309e000f797c1,539158,Jafar,Striking Illusionist,Into the Inklands,Enchanted,105.0891043846117,0.10010535078268981,125.40629036567327,98.1949533224185,92.02162295779891,-0.17675018587070745,0.06785378126462671,0.13278502189240982,-0.24460396713533417,-0.0649312406277832,0.14200446598084376,14.681206,6.1564684
crd_0d38ed42e8f14a299f6efefb250350d3,619745,Belle,Mechanic Extraordinaire,Archazia's Island,Enchanted,136.1109438364701,0.10707287974466928,105.03987711937853,116.04600870257724,118.9614737471385,0.2591302565374276,0.15948357746818242,0.13467062601617652,0.09964667906924518,0.024812951452006227,0.14415986578801213,11.344985,4.48018
crd_016db7e8b21348aca4b407fb6d2ce26d,550838,Snuggly Duckling,Disreputable Pub,Ursula's Return,Enchanted,33.25259954182874,0.1546639635765798,31.156040170949936,29.027413587045213,29.027413587045213,0.06512481334933762,0.13589226617448125,0.13589226617448125,-0.07076745282514363,0.0,0.14555847155012117,10.126499,7.6004314
crd_4ea909f6818d4776ae936aa51aed88b8,632228,Mushu,Your Worst Nightmare,Reign of Jafar,Enchanted,116.23494598926058,0.1082878083706308,106.49697488024091,100.28529759010976,100.28529759010976,0.08749695934976032,0.1475944393379569,0.1475944393379569,-0.06009747998819659,0.0,0.1590427388902097,12.929656,6.2025375
crd_5739e1f6076840cd901a1bc283ca6e96,510154,Mickey Mouse,Wayward Sorcerer,The First Chapter,Enchanted,279.9480877758329,0.07638054775588372,83.22851681184427,220.1975335398731,240.98250751825015,1.2130141459356896,0.24007916195362,0.149879837235237,0.9729349839820696,0.09019932471838317,0.16169464190105923,14.7065735,6.154099
crd_c1cd26316f4948a382770ffb29440699,592030,Chip 'n' Dale,Recovery Rangers,Azurite Sea,Enchanted,78.27536966697384,0.13148425280224785,100.79967073104706,66.44955050962349,66.44955050962349,-0.25290209920380313,0.16378996907443266,0.16378996907443266,-0.4166920682782358,0.0,0.17796687963506524,11.970867,6.0227017
crd_eaf7db4a652b47939bddb0db4c9030e9,550544,Cinderella,Melody Weaver,Ursula's Return,Enchanted,84.54998165255068,0.14885008910171732,69.24136354954435,61.69793653998038,71.47727171359581,0.19974443513939377,0.3150923714275917,0.16796333730891888,-0.11534793628819795,0.14712903411867312,0.18289324180330024,12.280282,5.75763
crd_3c235410b79145c080fa8e3b000a2c60,660029,Cinderella,Dream Come True,Whispers in the Well,Enchanted,513.329596604566,0.06443550220939952,236.9077834061037,373.2613982848869,432.08392241153973,0.7732471615073626,0.3186391534815529,0.17229829315264933,0.4546080080258097,0.14634086032890398,0.18803216222343833,11.339147,4.242727
crd_7f8ab8154a444fb69a3eed9c7647b623,632245,Kuzco,Impulsive Llama,Reign of Jafar,Enchanted,134.79639197224324,0.10012880164168973,128.4054351675639,112.80758826538685,112.80758826538685,0.048572712010027,0.17808182367787584,0.17808182367787584,-0.12950911166784884,0.0,0.19492309023685853,13.833151,6.5089297
crd_3694abe0d09349ca9dbef6861ea42f5a,550541,We Don't Talk About Bruno,,Ursula's Return,Enchanted,60.95385457502416,0.1334797141024632,71.16421160110691,50.91871595975125,50.91871595975125,-0.15487295047770644,0.17988653896379203,0.17988653896379203,-0.33475948944149847,0.0,0.19708153330506578,13.313369,9.448777
crd_79195cfde0ae4948894c37bef02d9e6f,550719,Ariel’s Grotto,A Secret Place,Ursula's Return,Enchanted,24.19167340575655,0.2618211505134666,56.16840570167033,20.19348998491582,20.19348998491582,-0.8423459228792751,0.18064822532327218,0.18064822532327218,-1.0229941482025473,0.0,0.197993681321421,10.057621,7.689706
crd_19431b87131547d98fef8a693077a77e,527797,Arthur,Wizard's Apprentice,Rise of the Floodborn,Enchanted,78.59864014081575,0.09970044534714034,115.32521379474966,70.88677176380558,64.87178494208584,-0.383401685009753,0.10327055811633468,0.19194161575281665,-0.4866722431260877,-0.08867105763648223,0.21159977655901607,14.568421,6.161078
crd_72fe56f4aa85484284d8e3632d06ad9b,510159,Aurora,Dreaming Guardian,The First Chapter,Enchanted,142.15177460058615,0.08267261698955958,115.57700835519407,114.06176042177366,117.19675926727378,0.20695827522283228,0.22015526223668846,0.1930410965615037,-0.013196987013856187,0.027114165675184508,0.21293263985568966,12.171256,4.5580983
crd_aa7db27471b142cfa97cd5ca3409669d,619736,The Glass Slipper,,Archazia's Island,Enchanted,88.67187913826132,0.08703951609132875,58.79799318752407,72.55705282005188,72.55705282005188,0.4108350808010277,0.20056961782104388,0.20056961782104388,0.21026546297998383,0.0,0.22209868912641323,15.282736,8.052977
crd_4cf391db31ba468f948bad5a20b0bc16,527802,Cinderella,Ballroom Sensation,Rise of the Floodborn,Enchanted,160.865945712,0.06360334282804929,78.47880000151466,114.10623298559301,131.3622941991741,0.7177428581823087,0.3434415000524762,0.2026122722948882,0.37430135812983245,0.1408292277575877,0.22459756578316073,11.759798,5.2921796
crd_cf079ada81bd48cdb9290647f227982c,633103,Rapunzel,High Climber,Reign of Jafar,Enchanted,204.85224503510378,0.11195214391700549,158.2259327574079,164.0165240310507,164.0165240310507,0.2582649975657336,0.22232178430713745,0.22232178430713745,0.035943213258596174,0.0,0.24897321318870455,13.041377,7.0069833
crd_d0659baf8fad4748ae9abf7260279d8c,675395,Freeze the Vine,,Winterspell,Enchanted,163.90584880077137,0.08454090805474454,96.72007368150229,130.84847044478917,130.84847044478917,0.5274712021832961,0.22525223076260303,0.22525223076260303,0.3022189714206931,0.0,0.2526386303455536,12.26996,10.438416
crd_d5c56759b4164f8d98eac7c93c8514b2,633053,Lady,Decisive Dog,Reign of Jafar,Enchanted,158.43260722289102,0.10010133510445951,133.62201586413101,126.0168638839257,126.0168638839257,0.17031427494679008,0.22891357353095731,0.22891357353095731,-0.058599298584167236,0.0,0.2572333760727732,11.312465,6.0122232
crd_aed92d8e19b14ef19a92fb436dde357c,651118,Genie,Of the Lamp,Fabled,Enchanted,191.69509120788396,0.09330505856766738,151.55519354334012,150.22577604688695,151.74167356921353,0.2349561706670853,0.24376670698405434,0.2337264840491704,-0.008810536316969042,0.010040222934883554,0.2632989125459103,13.116324,7.175292
crd_a1af7dad15b64d31a696f7bbb49bfe92,539165,Kuzco's Palace,Home of the Emperor,Into the Inklands,Enchanted,28.315552388655327,0.11643745810963411,24.979771148140507,22.382361547424274,22.382361547424274,0.12534486481697327,0.23513799031307148,0.23513799031307148,-0.10979312549609821,0.0,0.2650833259332204,10.269945,7.5269694
crd_4dfb12a1e5844317a783074a548bc8c7,592031,Tiana,Restaurant Owner,Azurite Sea,Enchanted,86.29829852544422,0.11482987661506969,78.82399780017786,68.04433637286986,68.04433637286986,0.09059239097110439,0.23765038388699455,0.23765038388699455,-0.14705799291589017,0.0,0.26826570917741294,11.649239,6.62766
crd_7a288d030d1a471fbb818ccfdddc6052,539156,Chernabog,Evildoer,Into the Inklands,Enchanted,64.7563465690221,0.0935056949821026,76.92620162747954,50.0230030227441,50.0230030227441,-0.1722148295664807,0.25814875219867295,0.25814875219867295,-0.43036358176515366,0.0,0.2945313686901036,12.097178,5.966232
crd_3d02b1019aa34f70b5e0da64191d9326,651108,Scar,Finally King,Fabled,Enchanted,223.72310974867756,0.0959602881537396,136.27751369062065,175.94336102973423,171.70250380262314,0.4957158215374431,0.24024703912420797,0.264645819815037,0.2554687824132351,-0.024398780690829267,0.30296940809816936,13.468384,5.403571
crd_7c421033c14c40e7a5be957ba42bb1b7,539167,RLS Legacy,Solar Galleon,Into the Inklands,Enchanted,24.550039249344874,0.1163218296579753,28.241445224030148,18.81475030435193,18.81475030435193,-0.14007713481331896,0.2660723001280001,0.2660723001280001,-0.40614943494131905,0.0,0.3048293946088857,10.332939,7.6218305
crd_b5087f60fdf4442686a00fb4243fcf48,651113,Max Goof,Chart Topper,Fabled,Enchanted,225.573074532449,0.08592624767254362,172.92528489065913,172.42712874741585,172.42712874741585,0.2657845400580028,0.2686694568506649,0.2686694568506649,-0.0028849167926621178,0.0,0.30822264553790313,13.286601,7.1074142
crd_87abaabc59344ef1bfed548f0b6753bf,673068,Ohana Means Family,,Winterspell,Enchanted,271.9856016985488,0.0811232170016417,161.67281861706766,207.18038721104483,207.18038721104483,0.5201744751162742,0.2721592803753037,0.2721592803753037,0.24801519474097056,0.0,0.31279608731250214,11.825075,10.203018
crd_ed9fc60aa63a4eafa4116188e41910f2,658215,Demona,Scourge of the Wyvern Clan,Whispers in the Well,Enchanted,155.74342793900794,0.09926557539236731,142.63535223331365,114.94179320702058,114.94179320702058,0.08791857142933512,0.30378410635682584,0.30378410635682584,-0.21586553492749072,0.0,0.35497649369798795,14.044049,6.179715
crd_c2a0cc56159841db921d13a52589d13a,660012,The Headless Horseman,Terror of Sleepy Hollow,Whispers in the Well,Enchanted,202.07292856034258,0.10275428947574981,144.25973853814443,148.62666076335648,148.62666076335648,0.33701325008259975,0.30719113558734445,0.30719113558734445,0.029822114495255292,0.0,0.35960081133817107,10.865042,6.569655
crd_715c77fe8d9b410d8194beea91b7163d,660041,Can't Hold it Back Anymore,,Whispers in the Well,Enchanted,279.98433033970406,0.13776140467253298,209.36034327430312,205.45500017659577,205.45500017659577,0.29067674067370053,0.3095066058163436,0.3095066058163436,-0.018829865142643065,0.0,0.36275257403834266,13.338854,9.98826
crd_fbad358f2f804554838545c738341380,677169,Angel,Experiment 624,Winterspell,Enchanted,181.54068145803365,0.08061299316858776,172.9080426715411,132.87407266401578,132.87407266401578,0.048719860927564085,0.3120779112263481,0.3120779112263481,-0.263358050298784,0.0,0.3662611359634909,13.638836,5.189637
crd_a8b66e0b4abe48f58f9c47dc25593197,633098,Jasmine,Steady Strategist,Reign of Jafar,Enchanted,180.04912795768712,0.15344832539121747,118.07933420039625,99.68668273469258,130.93644697000892,0.4218730244595239,0.5911976520761284,0.3185176788987141,-0.1693246276166045,0.2726799731774143,0.3750879310092132,12.452535,4.924196
crd_b42271147bf14a5e89d33571e64abb6d,510163,Tinker Bell,Giant Fairy,The First Chapter,Enchanted,135.52837104023388,0.0882062075686015,69.88716953902374,97.89663157270486,97.89663157270486,0.6622989209023071,0.32526885664502725,0.32526885664502725,0.3370300642572799,0.0,0.3844028018428912,12.776382,5.467005
crd_c51b6a26015b45f298d1664787f37234,651121,Belle,Accomplished Mystic,Fabled,Enchanted,282.6526084508633,0.09359995937661372,161.72385913606243,204.15424010220735,203.06629697432575,0.5583283040727691,0.3253428245400629,0.3306860998283989,0.2329854795327062,-0.005343275288335679,0.3919227989201962,14.451027,6.265724
crd_a209d31e37bc44e78b2f56cf474bde5d,631988,Wrong Lever!,,Reign of Jafar,Enchanted,85.31178291724585,0.1454513063024928,79.16204229820862,60.841342261880015,60.841342261880015,0.07481565995312067,0.33804305066953244,0.33804305066953244,-0.26322739071641177,0.0,0.402200867792125,12.138722,9.987328
crd_1a6358dd0385477eb83213749cb5d38f,633104,Stitch,Experiment 626,Reign of Jafar,Enchanted,319.47315688565106,0.0898663323568867,150.5104199899836,226.30016245231587,225.8731556100443,0.7526409366746085,0.34481098377881914,0.3466996709354788,0.4078299528957894,-0.001888687156659939,0.4143918785869411,11.61109,4.274859
crd_fe0bc499ead74e4f8a5d2b0e6037cf91,660028,"Next Stop, Olympus",,Whispers in the Well,Enchanted,96.08250577810402,0.1316082747746597,78.92423907401427,67.65716376299913,67.65716376299913,0.19671886428335572,0.35075401404199713,0.35075401404199713,-0.1540351497586414,0.0,0.42013794894917494,11.696223,9.739541
crd_b30562a95420404b911886bcfc9e7a9c,677166,Scrooge McDuck,Reformed Ebenezer,Winterspell,Enchanted,170.4930139507492,0.13382461073995447,227.6204412649056,118.09039577510626,119.94316000880056,-0.288985188467044,0.36724392491052704,0.35167635801495933,-0.6562291133775711,0.015567566895567708,0.4214484088816707,11.947338,4.071666
crd_e3dbc3e8ae3543059ee67af1d144c576,677165,The Cold Never Bothered Me,,Winterspell,Enchanted,263.1620058419993,0.08512266729148771,135.1930340719961,182.18243391791535,182.18243391791535,0.6660661951819913,0.3677612651377391,0.3677612651377391,0.2983049300442522,0.0,0.44449714597934475,13.743968,9.638767
crd_d72f9b00497a4ff0ac7ddb0f85da659d,651112,Mickey Mouse,Steamboat Pilot,Fabled,Enchanted,544.335657772281,0.08065441291791078,175.30594287864116,344.9712146756869,366.8147105139575,1.133033381999625,0.45610509671461674,0.3947092299643664,0.6769282852850083,0.06139586675025027,0.48395263922101817,13.511793,7.4747396
crd_8016f590ebb344a2934d76f614fedbba,651122,Beast,Gracious Prince,Fabled,Enchanted,279.10522182203664,0.07249419780375234,150.2610948144821,178.84494318263603,184.95963262313302,0.6192144368209718,0.4450696586337397,0.41145125063767995,0.17414477818723206,0.03361840799606013,0.5090061429281233,11.959492,5.5505514
crd_050ae6da90154532905911c8c2569802,651117,Hades,Infernal Schemer,Fabled,Enchanted,228.80475451710973,0.09703807711598954,157.4084151559699,148.56077243777514,147.48056450299538,0.374025241460882,0.43187492299055563,0.4391726385052852,-0.057849681529673624,-0.007297715514729969,0.5514230996346818,12.029195,4.3528037
crd_fbccd8fc95fa45009665824b0731c3d3,649236,Lilo,Best Explorer Ever,Fabled,Enchanted,133.2593318214962,0.11391077616988855,125.00297019055103,92.96642441735776,85.51225589940239,0.06395959448088018,0.36005869282859493,0.44363738350266324,-0.29609909834771475,-0.08357869067406831,0.5583652941896894,13.6168,5.522144
crd_a44f1da598c94ec18b4060bb1e932c66,632208,Mother Gothel,Knows What's Best,Reign of Jafar,Enchanted,82.91732789181833,0.12528653347158933,74.14252038966018,53.07758866572354,53.07758866572354,0.11185486976386194,0.4460892817834976,0.4460892817834976,-0.33423441201963566,0.0,0.5621909355005176,13.957302,5.982449
crd_7c621010e3e6471d9916eee4bcd0b11d,510157,Aladdin,Heroic Outlaw,The First Chapter,Enchanted,112.92147983512059,0.09990212298637918,62.79269489413981,72.27836620855821,72.27836620855821,0.5868539650970863,0.44616784663960996,0.44616784663960996,0.14068611845747636,0.0,0.5623136736279738,11.835845,7.327261
crd_8941521977e54d6fa2baaae91d13fb6e,660035,Goliath,Clan Leader,Whispers in the Well,Enchanted,113.2262985781605,0.1036820328973721,77.83280303639442,72.08180023030113,72.08180023030113,0.3748254832013922,0.45158686994579167,0.45158686994579167,-0.07676138674439947,0.0,0.5708028686353951,13.565291,6.1086216
crd_1cda76d2cbe84ccda25bd2dc1b21844b,619738,Jafar,Newly Crowned,Archazia's Island,Enchanted,118.0652397901008,0.12616407813253247,90.96077258440026,84.77234194105226,74.92604763524737,0.2608090081830312,0.3312680180193981,0.45473575570379676,-0.07045900983636688,-0.12346773768439906,0.5757569432310415,13.860105,5.5934134
crd_862f8b58a6e247cd865509856286449e,677160,Anna,Soothing Sister,Winterspell,Enchanted,217.70059505955336,0.11460954415498273,137.59217202383414,142.63272007637514,134.24957060893982,0.45882666710998254,0.4228477664185206,0.4834201666890863,0.035978900691461924,-0.0605724002705659,0.6216111088630658,14.897975,5.8421335
crd_5a2ba6e63b07496d96a17d2565b2a1db,539162,The Sorcerer's Hat,,Into the Inklands,Enchanted,66.62854253859774,0.12859872034253295,45.37119997075798,40.784561385859156,40.784561385859156,0.38425551050640383,0.4908294399891604,0.4908294399891604,-0.10657392948275657,0.0,0.6336706899513015,14.951682,7.7493997
crd_ee377c93c09341fe808b8582cbded0f2,649230,Circle of Life,,Fabled,Enchanted,411.58334002245283,0.07834219754321178,185.82750600741895,251.8231419132332,251.8231419132332,0.7951926706379009,0.49128450368739696,0.49128450368739696,0.30390816695050393,0.0,0.6344142833555215,13.792656,10.132007
crd_be9c85638bda44878c44cf4cc7e7cfb0,649231,Powerline,World's Greatest Rock Star,Fabled,Enchanted,197.67885959357682,0.09632413242493962,122.27208885006836,119.37633355334899,119.37633355334899,0.4803949947883739,0.5043628228457271,0.5043628228457271,-0.023967828057353202,0.0,0.6559300634345135,11.043476,6.6862593
crd_77b92f4bb7d2460ea85b9d547cb8e72f,651106,Minnie Mouse,Sweetheart Princess,Fabled,Iconic,2194.2865733062567,0.11725070005697724,1296.1663871113697,1373.5217781776905,1318.9587875591033,0.5264459953386353,0.46847888774525703,0.5090143421145692,0.05796710759337831,-0.04053545436931241,0.6636505962154102,13.40182,3.523266
crd_b35b509f95d441c1bd11ec67d755db5d,675515,Elsa,Ice Artisan,Winterspell,Enchanted,539.36168693747,0.07773428995206692,108.8877665535724,218.2961078246455,320.27516324980115,1.6000686920317904,0.9045339452284553,0.5212058676860423,0.695534746803335,0.3833280775424129,0.6840571759127968,11.374273,6.813557
